"url,","date,","file name,","file size,","number of words,","sentiment score,","% positive,","% negative,","% uncertainty,","% litigious,","% modal-weak,","% modal moderate,","% modal strong,","% constraining,","# of alphanumeric,","# of digits,","# of numbers,","avg # of syllables per word,","average word length,",vocabulary
https://www.bloomberg.com/news/articles/2017-12-01/mark-cuban-says-bitcoin-futures-approval-is-generally-positive,2017-12-01,test,2555,338,-0.2958579881656809,1.7751479289940828,2.0710059171597637,0.8875739644970414,1.4792899408284024,0.591715976331361,0.8875739644970414,2.6627218934911245,3,2034,12,3,1.5917159763313609,4.982248520710059,201
https://www.bloomberg.com/view/articles/2017-12-01/sell-or-hold-what-to-do-when-your-stocks-are-soaring,2017-12-01,test,4128,664,1.2048192771084336,2.710843373493976,1.5060240963855422,1.5060240963855422,0.0,0.7530120481927711,1.957831325301205,0.15060240963855423,1,3254,66,23,1.5572289156626506,4.746987951807229,330
https://www.bloomberg.com/politics/articles/2017-12-01/balance-of-power-everything-at-stake-today-in-senate-tax-vote,2017-12-01,test,4192,591,-2.199661590524535,0.5076142131979695,2.707275803722504,0.338409475465313,0.676818950930626,0.1692047377326565,0.676818950930626,0.5076142131979695,1,3372,13,4,1.5888324873096447,4.901861252115059,346
https://www.bloomberg.com/news/articles/2017-12-01/this-15-ticket-buys-what-tesla-fans-have-waited-20-months-for,2017-12-01,test,3384,503,-0.5964214711729623,0.7952286282306162,1.3916500994035785,0.0,0.0,0.0,0.7952286282306162,0.3976143141153081,1,2623,46,25,1.5188866799204772,4.592445328031809,265
https://www.bloomberg.com/news/articles/2017-12-01/the-cobalt-crunch-for-electric-cars-could-be-solved-in-suburbia,2017-12-01,test,6532,962,-0.311850311850312,0.8316008316008316,1.1434511434511436,0.7276507276507277,0.0,0.6237006237006237,0.6237006237006237,1.3513513513513513,1,5165,80,28,1.5841995841995842,4.857588357588358,435
https://www.bloomberg.com/news/articles/2017-11-30/how-gm-bought-its-way-to-the-front-of-the-driverless-car-pack,2017-11-30,test,6438,940,-1.3829787234042552,0.5319148936170213,1.9148936170212765,0.9574468085106382,0.3191489361702127,0.7446808510638299,0.851063829787234,0.2127659574468085,1,5102,52,22,1.5521276595744682,4.867021276595745,477
https://www.bloomberg.com/news/articles/2017-12-01/too-few-highway-chargers-are-last-hurdle-for-electric-cars,2017-12-01,test,3354,460,-1.3043478260869565,0.8695652173913043,2.1739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,1,2691,31,9,1.6586956521739131,5.073913043478261,252
https://www.bloomberg.com/news/articles/2017-11-30/vw-s-flagship-brand-pledges-faster-turnaround-lifts-profit-goal,2017-11-30,test,4479,648,-0.771604938271605,0.9259259259259258,1.6975308641975309,0.0,0.0,0.0,0.0,1.6975308641975309,1,3531,85,35,1.625,5.055555555555555,318
https://www.bloomberg.com/news/articles/2017-11-30/musk-s-battery-boast-will-be-short-lived-as-rivals-go-bigger,2017-11-30,test,4083,587,1.022146507666099,1.8739352640545146,0.8517887563884157,0.8517887563884157,0.0,0.34071550255536626,1.0221465076660987,1.192504258943782,1,3281,33,11,1.657580919931857,5.035775127768313,300
https://www.bloomberg.com/news/videos/2017-11-24/tesla-s-new-models-distract-from-production-woes-video,2017-11-24,test,194,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,164,0,0,2.08,6.16,21
https://www.bloomberg.com/gadfly/articles/2017-11-30/tesla-is-the-exception-that-proves-the-rule-on-board-pay,2017-11-30,test,5004,719,-0.27816411682892905,1.52990264255911,1.808066759388039,1.1126564673157162,0.27816411682892905,1.1126564673157162,0.6954102920723227,0.6954102920723227,5,3973,57,18,1.6954102920723226,5.13769123783032,356
https://www.bloomberg.com/news/articles/2017-12-01/uber-investor-shervin-pishevar-accused-of-sexual-misconduct-by-multiple-women,2017-12-01,test,11446,1603,-4.429195258889583,0.561447286338116,4.990642545227699,0.3119151590767312,1.7467248908296942,0.12476606363069245,0.18714909544603867,0.2495321272613849,3,9135,87,22,1.6119775421085465,4.872114784778541,647
https://www.bloomberg.com/news/articles/2017-11-24/tesla-s-newest-promises-break-the-laws-of-batteries,2017-11-24,test,10115,1506,0.5312084993359891,1.4608233731739706,0.9296148738379815,1.4608233731739706,0.5312084993359893,1.1288180610889775,1.7264276228419653,0.9296148738379815,8,7914,181,57,1.5564409030544488,4.818725099601593,551
https://www.bloomberg.com/news/articles/2017-11-30/how-do-you-advertise-to-a-machine-big-oil-is-seeking-the-answer,2017-11-30,test,2408,355,-1.1267605633802817,0.0,1.1267605633802817,1.971830985915493,0.0,0.8450704225352111,0.8450704225352111,1.1267605633802817,0,1935,0,0,1.6647887323943662,5.011267605633803,209
https://www.bloomberg.com/news/articles/2017-12-01/from-prosieben-shorts-to-autonomous-cars-sohn-london-roundup,2017-12-01,test,1666,225,2.2222222222222223,2.2222222222222223,0.0,0.4444444444444444,0.0,0.0,1.7777777777777777,0.4444444444444444,0,1359,4,2,1.6444444444444444,5.111111111111111,129
https://www.bloomberg.com/news/articles/2017-11-22/elon-musk-s-giant-battery-set-for-testing-in-south-australia,2017-11-22,test,2681,398,0.2512562814070354,1.256281407035176,1.0050251256281406,0.7537688442211055,0.25125628140703515,0.5025125628140703,0.7537688442211055,1.256281407035176,1,2177,11,4,1.6030150753768844,4.9045226130653266,241
